pdf_hash;alteration_id;alteration_type;alteration_timing;alteration_minerals;alteration_intensity;target_name;target_role;evidence_pages;alteration_type_src;alteration_minerals_src
6F803A71;5;PHY;UNK;CLO|SER;N/A;DFC Property;MAIN;38;source;source
6F803A71;6;SIL;UNK;QTZ;N/A;DFC Property;MAIN;38;source;inferred_from_type
6F803A71;7;PHY;UNK;SER|FUC;N/A;DFC Property;MAIN;44;source;source
6F803A71;8;SFD;UNK;PYR;N/A;DFC Property;MAIN;45;codified;source
6F803A71;9;SCS;UNK;QTZ|SER;N/A;DFC Property;MAIN;45;source;source
6FDE0CD4;1;PRO;UNK;EPD|SER|CLO;N/A;Pau-a-Pique;MAIN;81;source;source
6FDE0CD4;2;PHY;UNK;SER;3;Pau-a-Pique;MAIN;81;source;source
6FDE0CD4;3;SIL;UNK;QTZ;4;Pau-a-Pique;MAIN;81|85;source;inferred_from_type
6FDE0CD4;4;ALZ;UNK;ALB|QTZ|CLO|PYR;3;Pau-a-Pique;MAIN;82|85;source;source
6FDE0CD4;5;PHY;UNK;PYR|SER|HEM;N/A;Pau-a-Pique;MAIN;87;source;source
6F797466;1;SIL;PRE;QTZ|FUC;N/A;Irumafimpa-Kora;MAIN;43;source;source
6F797466;2;PHY;UNK;CLO|SER;N/A;Irumafimpa-Kora;MAIN;41;source;source
7042B5F0;1;ARG;UNK;CLY|KAO;N/A;MAX Property;MAIN;21|23;source;codified
7042B5F0;2;CAZ;UNK;CAC;N/A;MAX Property;MAIN;21|23;source;codified
7042B5F0;3;SIL;UNK;QTZ;N/A;MAX Property;MAIN;21;source;inferred_from_type
7042B5F0;4;PHY;UNK;SER|PYR;N/A;MAX Property;MAIN;18|21;source;source
7042B5F0;5;OXI;UNK;HEM|LIM;N/A;MAX Property;MAIN;23;codified;source
6FE7B7E3;1;RET;PST;CLO;N/A;Dawson;MAIN;58;source;source
6FE7B7E3;2;FEO;UNK;HEM;N/A;Dawson;MAIN;61;codified;source
6FE7B7E3;3;SKZ;PST;EPD|AMPH|CAC|GAR;N/A;Dawson;MAIN;64;source;codified
6FE7B7E3;5;SIL;PST;QTZ;N/A;Dawson;MAIN;71;source;inferred_from_type
7045746B;1;POT;PRE;KSP|BIO;3;NICO;MAIN;60|62;source;source
7045746B;2;FEO;PRE;MAG|HEM|AMPH|BIO;3;NICO;MAIN;60|62;codified;codified
70516B64;1;SKZ;UNK;PYR|MAG;N/A;West Block;MAIN;34;source;source
70516B64;2;OXI;UNK;FEO|MNO;N/A;West Block;MAIN;26;codified;codified
70BA0D1A;1;SKZ;PRE;PYX|GAR|WOL|ACT|EPD|VES;N/A;La Esperanza;MAIN;36|41;source;source
70BA0D1A;2;ARG;UNK;CLY;3;La Esperanza;MAIN;36;source;codified
70BA0D1A;3;PHY;UNK;CLY;3;La Esperanza;MAIN;36;source;codified
70BA0D1A;4;SIL;SYN;JSP;N/A;La Esperanza;MAIN;36|41;source;source
70BA0D1A;5;RET;SYN;TRE|ACT|CLY|EPD|CLO|QTZ;N/A;La Esperanza;MAIN;41;source;codified
70BA0D1A;6;OXI;PST;HEM;3;La Esperanza;MAIN;36|41;codified;source
7079C5CB;1;POT;SYN;QTZ|ADS;3;Tonopah;MAIN;76|80|82;source;source
7079C5CB;2;ARG;UNK;CLY;3;Tonopah;MAIN;74|82;source;codified
7079C5CB;3;PHY;UNK;CLY|SER;N/A;Tonopah;MAIN;83;source;codified
7079C5CB;4;SIL;SYN;QTZ;N/A;Tonopah;MAIN;80;source;source
7199208F;1;SIL;UNK;QTZ|PYR|JAR;N/A;Meridiano;MAIN;24|31;source;source
7199208F;2;ARG;UNK;KAO|ILL;N/A;Meridiano;MAIN;31;source;inferred_from_type
7199208F;3;AAH;UNK;ALN|PYF|DIC;N/A;Meridiano;MAIN;24;codified;inferred_from_type
70E92E58;1;SKZ;SYN;PYX|GAR|WOL;N/A;Madison;MAIN;47;source;source
70E92E58;2;RET;UNK;BIO|AMPH|CLO|EPD;N/A;Madison;MAIN;47;source;codified
70E92E58;3;SKZ;SYN;EPD|PYX|GAR|ACT|QTZ|CAC|TIT|ZRN|SME|GOE;N/A;Madison;MAIN;47;source;codified
70E92E58;4;SIL;PST;HEM|GOE|QTZ;N/A;Madison;MAIN;48;source;source
70E92E58;5;ARG;PST;SME|HIS|CAC;N/A;Madison;MAIN;48|49;source;codified
70E92E58;6;PRO;UNK;CLO|EPD|CAC;N/A;Madison;MAIN;49;source;inferred_from_type
70E92E58;7;PHY;UNK;SER|QTZ|PYR;N/A;Madison;MAIN;49;source;inferred_from_type
71ABDEC2;1;PRO;UNK;CLO|EPD|CAC;N/A;Kamila;MAIN;54|58;source;inferred_from_type
71ABDEC2;2;SIL;UNK;QTZ;3;Kamila;MAIN;54|58;source;inferred_from_type
71ABDEC2;3;ARG;UNK;KAO|ILL;N/A;Kamila;MAIN;58;source;inferred_from_type
7194BFDB;1;CAZ;SYN;CAC;N/A;MacLellan;MAIN;73|77;source;codified
7194BFDB;2;SIL;SYN;QTZ;N/A;MacLellan;MAIN;73|74|77;source;inferred_from_type
7194BFDB;3;CHL;PRE;CLO;N/A;MacLellan;MAIN;73|77|80;codified;source
7194BFDB;4;POT;SYN;BIO;N/A;MacLellan;MAIN;73|76|77;codified;source
7194BFDB;5;SKZ;SYN;QTZ|AMPH;N/A;MacLellan;MAIN;73|76|80;codified;codified
721EA7D6;1;SKZ;UNK;GAR|CLO;N/A;Abernethy Gold zone;MAIN;13;inferred_from_minerals;source
721EA7D6;2;SIL;UNK;QTZ;N/A;Abernethy Gold zone;MAIN;13|17;source;source
721EA7D6;3;CAS;UNK;QTZ|CAC;N/A;Abernethy Gold zone;MAIN;13|17;source;codified
721B0D49;1;SIL;PRE;QTZ;3;Küçükdağ;MAIN;37|39;source;inferred_from_type
721B0D49;2;AAH;SYN;QTZ|ALN|DIC|KAO;N/A;Küçükdağ;MAIN;37|39|41;source;source
7295F857;1;PHY;UNK;SER|MUS;N/A;Baner Project;MAIN;31;source;source
7295F857;2;CAZ;UNK;DLM|ANK;N/A;Baner Project;MAIN;31;source;source
7295F857;3;POT;UNK;BIO|KSP;N/A;Baner Project;MAIN;31;source;inferred_from_type
7295F857;4;LIM;UNK;QTZ|FSPU|MICU;N/A;Baner Project;MAIN;33;codified;codified
72035F13;1;SCS;UNK;QTZ|SER|PYR|HEM;N/A;Mojave Project;MAIN;67;source;source
72035F13;2;PHY;UNK;SER|QTZ|PYR;3;Mojave Project;MAIN;64|67|69|70;source;source
72035F13;3;ARG;UNK;CLY|SER;3;Mojave Project;MAIN;64|67|70;source;codified
72035F13;4;SIL;UNK;QTZ|JSP;4;Mojave Project;MAIN;66|67|70|71|72;source;source
72035F13;5;CAZ;UNK;QTZ|CAC|BAR|SID;N/A;Mojave Project;MAIN;67|69|70|71|72|73;source;source
72035F13;6;PRO;UNK;CLO|CAC|PYR;1;Mojave Project;MAIN;64|70|71;source;source
72035F13;7;OXI;UNK;HEM|LIM|GOE;3;Mojave Project;MAIN;66|67|69|71;codified;source
72035F13;8;DCB;UNK;N/A;N/A;Mojave Project;MAIN;67|72;codified;N/A
7345F381;1;SIL;UNK;QTZ;N/A;La Pantera;MAIN;38;source;inferred_from_type
7345F381;2;PRO;UNK;CLO;N/A;La Pantera;MAIN;38;source;source
72AD01B7;1;SIL;UNK;QTZ;N/A;New Liberty;MAIN;40|41|43;source;source
72AD01B7;4;SFD;UNK;POH|MAG;N/A;New Liberty;MAIN;40;codified;source
7317B52D;1;SKZ;PRE;GAR|PYX|MAG;N/A;El Dorado;MAIN;55;source;source
7317B52D;2;RET;SYN;EPD|QTZ;1;El Dorado;MAIN;55;source;source
7317B52D;3;PRO;SYN;CLO|ZOI;N/A;El Dorado;MAIN;54|56;source;codified
7317B52D;4;CAZ;SYN;CAC|HEM;3;El Dorado;MAIN;56;source;codified
7317B52D;5;FEO;SYN;HEM|CAC;3;El Dorado;MAIN;56;codified;codified
73BEE998;1;PHY;UNK;SER|PYR;N/A;Porphyry Pearl;MAIN;17;source;source
736B8DCE;1;POT;SYN;BIO|KSP|MAG;3;Lindero Deposit;MAIN;62|68;source;source
736B8DCE;2;PRO;SYN;EPD|CAC;1;Lindero Deposit;MAIN;62;source;source
736B8DCE;3;RET;PST;CLO;N/A;Lindero Deposit;MAIN;62;source;source
736B8DCE;4;PHY;PST;SER;N/A;Lindero Deposit;MAIN;62;source;source
736B8DCE;5;ARG;PST;CLY|SER;3;Lindero Deposit;MAIN;62;source;codified
736B8DCE;6;SIL;SYN;QTZ;4;Lindero Deposit;MAIN;62;source;source
736B8DCE;7;PRO;PST;CAC|CLO|EPD;1;Lindero Deposit;MAIN;62;source;codified
741DEC50;1;SCS;UNK;SER|QTZ|PYR;4;Kodadu;MAIN;34;source;source
741DEC50;3;PRO;UNK;CLO|EPD|CAC;N/A;Kodadu;MAIN;34;source;codified
741DEC50;4;ARG;UNK;KAO|SER|HEM|GOE|LIM;N/A;Kodadu;MAIN;34;source;source
741DEC50;5;AAH;UNK;ALN|BAR|KAO;3;Kodadu;MAIN;34;source;source
741DEC50;6;PHY;UNK;SER|PYR|CAC;N/A;Kodadu;MAIN;34;source;codified
74160946;1;PRO;UNK;CLO;3;La Colorada;MAIN;44;source;source
74160946;2;POT;PRE;BIO|KSP;N/A;La Colorada;MAIN;44|45|52;source;source
74160946;3;PHY;UNK;SER;N/A;La Colorada;MAIN;45|46;source;source
74160946;4;ARG;UNK;KAO|ILL;N/A;La Colorada;MAIN;45|46;source;inferred_from_type
74160946;5;SIL;UNK;QTZ;N/A;La Colorada;MAIN;45|46;source;inferred_from_type
74160946;6;SKZ;UNK;GAR|DPS|WOL;N/A;La Colorada;MAIN;45;source;inferred_from_type
74160946;7;FEO;UNK;HEM;N/A;La Colorada;MAIN;45|46;codified;source
74160946;8;N/A;UNK;MNO;N/A;La Colorada;MAIN;46;N/A;source
7430AD35;1;ARG;UNK;KAO|ILL;3;Molejón;MAIN;41|42;source;inferred_from_type
7430AD35;2;SIL;UNK;QTZ;N/A;Molejón;MAIN;43|44;source;inferred_from_type
7430AD35;3;PRO;UNK;SER|CLO|MAG|PYR;3;Molejón;MAIN;45;source;source
7430AD35;4;PHY;UNK;SER;N/A;Molejón;MAIN;45;source;source
7430AD35;5;SCS;UNK;QTZ|CAC|SER;3;Molejón;MAIN;45;source;codified
7430AD35;6;ARG;UNK;QTZ|KAO|ILL|SER;N/A;Molejón;MAIN;47;source;source
7430AD35;7;OXI;UNK;HEM|MAG|GOE|MNO;3;Molejón;MAIN;47;codified;source
742E71CF;1;PRO;PRE;EPD|ALB|CLO|PYR|POH|CAC;N/A;Marmato;MAIN;41|43;source;source
742E71CF;2;ARG;SYN;ILL|SER|SME|PYR|POH|SPH;3;Marmato;MAIN;41|43;source;source
742E71CF;3;ARG;PST;CLY;N/A;Marmato;MAIN;42;source;codified
742E71CF;4;ARG;PST;CLY|PYR;N/A;Marmato;MAIN;42;source;codified
7474419A;1;SCS;SYN;ALB|SER|QTZ|PYR;3;Galat Sufar South;MAIN;66|68;source;codified
7474419A;2;SIL;SYN;QTZ|PYR;4;Galat Sufar South;MAIN;68;source;source
7474419A;3;PHY;SYN;SER;N/A;Galat Sufar South;MAIN;67;source;codified
7474419A;4;ALZ;SYN;ALB|SER;N/A;Galat Sufar South;MAIN;68;source;codified
7474419A;5;ALZ;SYN;ALB|KSP|SER;N/A;Galat Sufar South;MAIN;68;source;source
7474419A;6;SIL;SYN;QTZ|ALB|KSP;N/A;Galat Sufar South;MAIN;68;source;source
7474419A;7;SIL;PRE;KSP|ALB|QTZ|PYR;3;Galat Sufar South;MAIN;68|70;source;source
7474419A;8;PHY;SYN;SER;N/A;Galat Sufar South;MAIN;67;source;source
7467B2E4;1;PHY;PRE;SER|ANK|CLO|CAC;3;Band-Ore Main Zone;MAIN;52|53|54;source;source
74A88EBD;1;PHY;UNK;SER;N/A;Proximal Zone;MAIN;47|41;source;source
74A88EBD;2;CHL;UNK;CLO;N/A;Proximal Zone;MAIN;47;codified;source
75390303;1;PHY;UNK;CLY|SER;N/A;Cam Gloria;MAIN;26|46;source;codified
75390303;2;POT;UNK;BIO;N/A;Cam Gloria;MAIN;26;source;source
75390303;3;PRO;UNK;CLO|HEM;2;Cam Gloria;MAIN;26|46;source;source
74AD655C;1;PRO;UNK;EPD;1;Brussels Creek;MAIN;28|30;source;source
74AD655C;2;PHY;UNK;QTZ|SER;N/A;Brussels Creek;MAIN;30;source;source
74AD655C;3;SCS;UNK;ANK|CAC|QTZ|SER|CLO;3;Brussels Creek;MAIN;30;source;source
74AD655C;4;PRO;UNK;CAC|CLO|EPD;N/A;Brussels Creek;MAIN;30;source;source
74AD655C;5;POT;UNK;BIO;N/A;Brussels Creek;MAIN;30|51;source;source
74AD655C;6;PHY;UNK;QTZ|PYR|SER;N/A;Brussels Creek;MAIN;30;source;source
74AD655C;7;AAH;UNK;ALN|PYF|DIC;N/A;Brussels Creek;MAIN;51;source;inferred_from_type
74AD655C;8;ALZ;UNK;ALB;2;Brussels Creek;MAIN;51;source;inferred_from_type
74AD655C;9;ARG;UNK;KAO;N/A;Brussels Creek;MAIN;51;source;source
75A506A6;1;PRO;PST;CLO|CAC|PYR;4;Springpole;MAIN;46;source;source
75A506A6;2;SFD;PST;PYR;N/A;Springpole;MAIN;46;codified;source
75A506A6;3;PHY;PST;SER|PYR;N/A;Springpole;MAIN;46;source;source
75A506A6;4;POT;SYN;KSP|BIO|MUS|SER;3;Springpole;MAIN;46;source;source
75A506A6;5;PHY;SYN;SER;N/A;Springpole;MAIN;46;source;source
75A506A6;6;AAI;SYN;ILL|KAO;N/A;Springpole;MAIN;46;source;source
75A506A6;7;POT;SYN;BIO;N/A;Springpole;MAIN;50;codified;source
75A506A6;8;GRS;SYN;FLU;N/A;Springpole;MAIN;50;codified;source
75A54902;1;SCS;UNK;QTZ|ANK|SER|PYR;3;KOR 1;MAIN;24|31|37;source;source
75A54902;2;PHY;UNK;SER;4;KOR 1;MAIN;26;source;source
75A54902;3;SIL;UNK;QTZ;4;KOR 1;MAIN;26;source;source
75A54902;4;CAZ;UNK;QTZ|ANK;N/A;KOR 1;MAIN;24|26;source;source
75A54902;5;PRO;UNK;CLO|QTZ|ANK;N/A;KOR 1;MAIN;27;source;source
75DEA518;1;OXI;UNK;FEO|MNO|SCO;N/A;Veta;MAIN;24|25;codified;codified
75AE4F86;1;AAH;SYN;PYF|KAO|ASI|SER|MUS|DSP|ALN|QTZ;3;Hope Brook;MAIN;74|75|78|85|86;source;codified
75AE4F86;2;SIL;SYN;QTZ|PYR;4;Hope Brook;MAIN;74|75|76;source;source
75AE4F86;3;PRO;UNK;CLO|EPD|SER|CAC|BIO;1;Hope Brook;MAIN;78;source;source
7605DAFA;1;POT;SYN;BIO|SER|CAC|ANK;N/A;Canadian Malartic deposit;MAIN;90|92;source;source
7605DAFA;2;CAS;SYN;QTZ|CAC|ANK;N/A;Canadian Malartic deposit;MAIN;90|92;source;source
7605DAFA;3;POT;SYN;KSP|QTZ;N/A;Canadian Malartic deposit;MAIN;91|92;source;source
7605DAFA;4;CAS;SYN;QTZ|CAC;N/A;Canadian Malartic deposit;MAIN;91|92;source;codified
7605DAFA;5;RET;PST;CLO|CAC;3;Canadian Malartic deposit;MAIN;91;source;source
765E38A5;1;PHY;UNK;QTZ|SER|PYR;N/A;Altan Nar;MAIN;19|20|40|43;source;source
765E38A5;2;PRO;UNK;EPD|CLO|SME|ILL;N/A;Altan Nar;MAIN;20|43;source;codified
765E38A5;3;POT;UNK;KSP|BIO|CLO;N/A;Altan Nar;MAIN;20|21|43;source;source
76888524;1;PRO;UNK;CLO|CAC|CLY;N/A;Talapoosa;MAIN;49;source;codified
76888524;2;PHY;UNK;SER|QTZ|PYR;N/A;Talapoosa;MAIN;49;source;source
76888524;3;SIL;SYN;QTZ|ADS;4;Talapoosa;MAIN;49|50;source;source
76888524;4;ARG;PST;SME|KAO|ALN;3;Talapoosa;MAIN;49|50;source;source
76888524;5;SIL;UNK;OPL|CHD|FEO|CIN;N/A;Talapoosa;MAIN;49;codified;codified
76A90D27;1;OXI;UNK;HEM|GOE|LIM;N/A;Cook Gold Property;MAIN;38|40;codified;inferred_from_type
76A90D27;2;PRO;UNK;CLO|EPD|CAC;N/A;Cook Gold Property;MAIN;55;source;inferred_from_type
76A90D27;3;ARG;UNK;ILL|KAO;N/A;Cook Gold Property;MAIN;55;source;source
76A90D27;4;PHY;UNK;ILL|MUS;N/A;Cook Gold Property;MAIN;55;source;source
76E2842D;3;FEO;UNK;HEM;N/A;Pimenton Mine;MAIN;37;codified;source
76E2842D;4;PHY;UNK;QTZ|SER|CLY;N/A;Pimenton Mine;MAIN;37;source;codified
7713CC7D;2;ALZ;UNK;ALB;3;Sapuchi;MAIN;67;source;source
7713CC7D;3;SKZ;PRE;GAR|DPS|WOL;N/A;Sapuchi;MAIN;67;source;inferred_from_type
76EB0070;1;PHY;UNK;SER|PYR|QTZ;4;Metates;MAIN;59;source;source
76EB0070;2;ARG;UNK;KAO|ILL;1;Metates;MAIN;59;source;inferred_from_type
76EB0070;3;SIL;UNK;QTZ;1;Metates;MAIN;59;source;inferred_from_type
76EB0070;4;PRO;UNK;CLO|EPD|CAC;1;Metates;MAIN;59;source;inferred_from_type
7732DA5A;1;SIL;UNK;QTZ|CHD;4;La Calandria Sur;MAIN;47|48;source;source
7732DA5A;2;ARG;UNK;ILL|SME|KAO;N/A;La Calandria Sur;MAIN;47;source;source
7732DA5A;3;PRO;UNK;CLO|EPD|CAC;N/A;La Calandria Sur;MAIN;47;source;inferred_from_type
7733E88F;1;SIL;SYN;QTZ;N/A;El Padre Vein;MAIN;14;source;source
7733E88F;2;PHY;SYN;SER;N/A;El Padre Vein;MAIN;14;source;source
7733E88F;3;PRO;SYN;CLO|CAC;N/A;El Padre Vein;MAIN;14;source;source
7733E88F;4;PRO;SYN;CLO|CAC|EPD;1;El Padre Vein;MAIN;15;source;source
775BE7F3;1;PRO;UNK;CLO|EPD|CAC|QTZ|SER;N/A;Shahumyan;MAIN;72|76;source;codified
775BE7F3;2;PHY;UNK;QTZ|PYR|SER;4;Shahumyan;MAIN;76|81;source;source
775BE7F3;3;ARG;UNK;QTZ|PYR|SER|CLY;4;Shahumyan;MAIN;74|76;source;codified
775BE7F3;4;SIL;UNK;QTZ;N/A;Shahumyan;MAIN;76;source;source
775BE7F3;5;AAH;UNK;ALN;N/A;Shahumyan;MAIN;76|81;source;source
7789771B;1;SIL;UNK;QTZ|ADS;3;WKP;MAIN;39|42|45|46;source;source
7789771B;2;ARG;UNK;ILL|SME|KAO;N/A;WKP;MAIN;39|45|46;source;source
7789771B;3;PRO;UNK;CLO|EPD|CAC;N/A;WKP;MAIN;45|46;source;inferred_from_type
7789771B;4;ARG;UNK;QTZ|ILL|SME;N/A;WKP;MAIN;45;source;source
7789771B;5;ARG;UNK;PYR|CLY;3;WKP;MAIN;45;source;codified
7789771B;6;SIL;UNK;QTZ|ADS|PYR|ILL;N/A;WKP;MAIN;49;source;source
77B1E514;1;POT;UNK;BIO|KSP;N/A;Segovia;MAIN;23;source;inferred_from_type
77B1E514;2;ARG;UNK;KAO|ILL;N/A;Segovia;MAIN;23;source;inferred_from_type
77B1E514;3;PRO;UNK;CLO|EPD|CAC;N/A;Segovia;MAIN;23;source;inferred_from_type
77B19511;1;SIL;UNK;QTZ;N/A;Komahun;MAIN;61|63;source;inferred_from_type
77B19511;2;POT;UNK;PHL;3;Komahun;MAIN;65;source;codified
77B19511;3;ARG;UNK;KAO;N/A;Komahun;MAIN;64;source;source
77B57ACF;1;CAZ;UNK;CAC|DLM;N/A;Fondewa Showing;MAIN;31|32;source;inferred_from_type
77B57ACF;2;PHY;UNK;SER;N/A;Fondewa Showing;MAIN;31|32;source;source
77B57ACF;3;SIL;UNK;QTZ;N/A;Fondewa Showing;MAIN;31|32|33;source;inferred_from_type
77B57ACF;4;SFD;UNK;PYR;N/A;Fondewa Showing;MAIN;33|36;codified;source
780BCCA7;1;SIL;UNK;QTZ;3;Wind Mountain;MAIN;44|49;source;source
780BCCA7;2;ARG;UNK;CLY;N/A;Wind Mountain;MAIN;44|49;source;codified
780BCCA7;3;OXI;PST;GOE|JAR|HEM;N/A;Wind Mountain;MAIN;47;codified;source
77DED429;1;PRO;UNK;SER|EPD|CLO;N/A;Saddle;MAIN;47|49;source;source
77DED429;2;CAZ;UNK;CAC|DLM;4;Saddle;MAIN;47;source;inferred_from_type
77DED429;3;OXI;UNK;HEM|GOE|LIM;4;Saddle;MAIN;47;codified;inferred_from_type
77DED429;4;SCS;UNK;QTZ|SER|PYR|CLY;4;Saddle;MAIN;47;source;codified
77DED429;5;SCS;UNK;QTZ|SER|PYR;3;Saddle;MAIN;49|50;source;source
79069A54;1;PRO;UNK;CLO;3;Blue Hawk;MAIN;13;source;source
79069A54;2;OXI;UNK;HEM|GOE|LIM;N/A;Blue Hawk;MAIN;14;codified;inferred_from_type
78B2817B;1;DCB;UNK;N/A;N/A;Mineral Gulch;MAIN;23;codified;N/A
78B2817B;3;SIL;SYN;QTZ;N/A;Mineral Gulch;MAIN;23;source;inferred_from_type
78D217BB;1;SIL;UNK;QTZ;4;Veta Norte;MAIN;32|36|37;source;inferred_from_type
793C91F2;1;POT;PRE;KSP|SER|CLO|MUS|CAC|EPD|PYR|CPY|BOR|CHC|SPH|MAG|HEM;1;X1 Deposit;MAIN;92|96|98;source;source
793C91F2;2;PHY;SYN;QTZ|SER|MUS|PYR|CPY|BOR|COV|CHC|GAL|CLO;3;X1 Deposit;MAIN;89|92|97|98;source;source
793C91F2;3;SIL;SYN;QTZ;3;X1 Deposit;MAIN;89|98;source;source
7952CA6F;1;SIL;UNK;QTZ;N/A;Balabag;MAIN;19;source;inferred_from_type
7952CA6F;2;ARG;UNK;KAO|ILL;N/A;Balabag;MAIN;19;source;inferred_from_type
7952CA6F;3;PRO;UNK;CLO|EPD|CAC;N/A;Balabag;MAIN;19;source;inferred_from_type
7952CA6F;4;SCS;UNK;QTZ|ILL|SER;N/A;Balabag;MAIN;20;source;source
7976B11C;1;AAH;UNK;KAO|ALN;3;Ixtaca Zone;MAIN;48|53;source;source
7976B11C;2;SIL;UNK;QTZ;N/A;Ixtaca Zone;MAIN;48|53;source;inferred_from_type
7976B11C;3;PHY;UNK;ILL|ADS|QTZ|PYR;N/A;Ixtaca Zone;MAIN;43;source;source
7976B11C;4;SKZ;PRE;GAR|DPS|WOL;4;Ixtaca Zone;MAIN;43;source;inferred_from_type
7976B11C;5;ARG;UNK;CLY;3;Ixtaca Zone;MAIN;51;source;codified
79A54362;1;POT;SYN;BIO|MAG|KSP;3;Middle Zone;MAIN;43|44|56;source;source
79A54362;2;PRO;UNK;CLO|EPD|CAC;2;Middle Zone;MAIN;44|56;source;inferred_from_type
79A54362;3;PHY;PST;SER|QTZ|PYR;N/A;Middle Zone;MAIN;56;source;inferred_from_type
79A54362;4;ARG;PST;CLY;3;Middle Zone;MAIN;56;source;codified
79F46C5E;1;AAH;SYN;QTZ|ALN|PYF|DIC|JAR|KAO|PYR;3;Choquelimpie;MAIN;32;source;source
79F46C5E;2;SIL;SYN;QTZ;N/A;Choquelimpie;MAIN;32;source;inferred_from_type
79F46C5E;3;ARG;UNK;KAO|QTZ|ILL|SER|SME;N/A;Choquelimpie;MAIN;32;source;codified
79F46C5E;4;PRO;UNK;EPD|CLO|CAC;N/A;Choquelimpie;MAIN;32;source;source
79F46C5E;5;PHY;UNK;QTZ|SER|PYR;N/A;Choquelimpie;MAIN;32|42|45;source;source
7A9BD360;1;POT;SYN;KSP|BIO|ANH;N/A;Lucifer;MAIN;21;source;source
7A9BD360;2;SKZ;UNK;DPS|GAR;N/A;Lucifer;MAIN;21;source;source
7A9BD360;3;PRO;UNK;BIO|CLO|EPD|ACT;N/A;Lucifer;MAIN;21;source;source
7A9BD360;4;PHY;PST;SER|PYR;N/A;Lucifer;MAIN;21;source;source
7A9BD360;5;PHY;PST;SER|CLY|CAC|PYR;N/A;Lucifer;MAIN;21;source;codified
7A9C17B7;1;SIL;UNK;QTZ;3;Wona;MAIN;8|9;source;source
7A9C17B7;2;PHY;UNK;SER;3;Wona;MAIN;8|9;source;source
7A9C17B7;3;CAZ;UNK;DLM|SID;3;Wona;MAIN;8|9;source;codified
7A9C17B7;4;PRO;UNK;CLO;3;Wona;MAIN;8|9;source;codified
7B12B6D6;1;POT;SYN;BIO|PHL|MAG;4;Santa Barbara;MAIN;64;source;codified
7B12B6D6;2;PRO;UNK;CLO|EPD|ACT;N/A;Santa Barbara;MAIN;64;source;source
7B12B6D6;3;ARG;PST;ILL;N/A;Santa Barbara;MAIN;64;source;source
7B0B22D9;1;POT;SYN;MAG|CPY|KSP;1;Whistler Deposit;MAIN;94;source;source
7B0B22D9;2;POT;SYN;KSP|BIO|MAG|CLO|SER|ALB;3;Whistler Deposit;MAIN;92|93|94;source;source
7B0B22D9;3;PRO;SYN;CLO|SER|PYR|CAC|EPD;N/A;Whistler Deposit;MAIN;95;source;source
7B0B22D9;4;PHY;PST;SER|PYR|QTZ|ANH|GYP|TUR|CLY;3;Whistler Deposit;MAIN;96;source;codified
7B0B22D9;5;CAZ;PST;ANK|HEM;N/A;Whistler Deposit;MAIN;98;source;source
7BAA9DC7;1;CAZ;UNK;CAC|DLM;N/A;Rollo Property;MAIN;15;source;inferred_from_type
7BAA9DC7;2;PHY;UNK;SER;N/A;Rollo Property;MAIN;15|19;source;source
7BAA9DC7;3;SFD;UNK;PYR;N/A;Rollo Property;MAIN;19;codified;source
7BC29BD7;1;PRO;UNK;CLO|EPD;N/A;Brandywine Property;MAIN;48|52;source;source
7BC29BD7;2;FEO;UNK;HEM|JSP;N/A;Brandywine Property;MAIN;48|52;codified;codified
7BC29BD7;3;PHY;UNK;QTZ|SER|CAC;3;Brandywine Property;MAIN;49;source;codified
7BC29BD7;4;SIL;UNK;QTZ;N/A;Brandywine Property;MAIN;49|52;source;inferred_from_type
7BC29BD7;5;ARG;UNK;KAO|ILL;N/A;Brandywine Property;MAIN;49;source;inferred_from_type
7BC29BD7;6;CAS;UNK;QTZ|CAC;N/A;Brandywine Property;MAIN;51;source;codified
7BC29BD7;7;PHY;UNK;CAC|SER;4;Brandywine Property;MAIN;52;source;codified
7BC29BD7;8;PRO;UNK;CLO|SER|EPD;N/A;Brandywine Property;MAIN;52;source;source
7B544DC2;1;POT;SYN;BIO;N/A;Pinaya;MAIN;33|34;source;source
7B544DC2;2;ALZ;UNK;ALB|QTZ;N/A;Pinaya;MAIN;34;source;source
7B544DC2;3;ARG;UNK;SER|ILL|SME|HEM;N/A;Pinaya;MAIN;34;source;source
7B544DC2;4;PHY;PST;QTZ|SER|CLY|PYR|TUR;N/A;Pinaya;MAIN;34|37;source;codified
7B544DC2;5;ARG;UNK;CLY|PYR|GOE|LIM;N/A;Pinaya;MAIN;34;source;codified
7B544DC2;6;PRO;UNK;CLO|EPD|PYR|CAC;N/A;Pinaya;MAIN;34;source;source
7B544DC2;7;SKZ;UNK;GAR|VES|EPD|CLO|CAC|FEO|WOL|ACT|TRE|QTZ;N/A;Pinaya;MAIN;34;source;codified
7C226598;1;PRO;SYN;SME|CLO|CAC|EPD|ZEO|SER|ALB|PYR|HEM;N/A;Ranch Area;MAIN;126|140|200;source;codified
7C226598;2;ARG;SYN;KAO|SER;N/A;Ranch Area;MAIN;126|139|140;source;source
7C226598;3;AAH;SYN;QTZ|ALN|KAO|DIC;N/A;Ranch Area;MAIN;126|140;source;source
7C226598;4;SIL;SYN;QTZ;N/A;Ranch Area;MAIN;126|139|140;source;source
7C53DC18;1;SIL;PRE;QTZ;4;Peak;MAIN;77|97;source;source
